created_at,id,complete_text
2020-06-13 09:33:38+00:00,1271737485660389376,"@GiuseppeNoc Falta un síntoma:
Sano&gt;&gt;&gt; #COVID asintomático

Es la piedra angular de la farsa."
2020-06-13 09:34:08+00:00,1271737607458865152,"Nace una nueva distribuidora de #cine fantástico y terror en plena pandemia 

Así lo cuentan sus creadores, el realizador alicantino Manu Sala y el dibujante catalán Marc Gras

https://t.co/pl6S55c9bG @Faroimpostor"
2020-06-13 09:34:09+00:00,1271737612647137280,"@piniodista @anvillarino @elconfidencial Ese día volvía de La Rioja. Entrevisté a Edmundo Bal en la cocina de De Quinto, junto a Sara Giménez. Los tres habían sido expulsados de la manifestación. En directo llegó el mensaje de que Arrimadas había ganado las primarias. No recuerdo hablar del virus. Quizás fue el vino..."
2020-06-13 09:34:41+00:00,1271737747745787904,"emm,,, haced un remix de The Climb haciendo alegoría a la desescalada xfavor"
2020-06-13 09:34:44+00:00,1271737760819314691,"🔴En directo, #coronavirus | #Galicia no se olvida de las víctimas: acto de #homenaje en #Santiago. Sigue aquí la retransmisión 👇

https://t.co/EneUfhbL9h"
2020-06-13 09:36:05+00:00,1271738099949801472,Coronavirus en China: China cierra el mayor mercado mayorista de Pekín por un nuevo brote de coronavirus - Público https://t.co/JsOb2LsAZR
2020-06-13 09:36:58+00:00,1271738321824251904,"En esta fotografía de @infobaeamerica se observa como la ‘vieja normalidad’ ya ha vuelto a Wuhan, la ciudad china que fue epicentro del Covid-19.
Muchas mascarillas, sí, pero también muchísima gente haciendo compras. https://t.co/6HF2lGay9g"
2020-06-13 09:37:28+00:00,1271738450027393025,🎱 Covid-19: el nuevo desafío que nos hemos impuesto a nosotros mismos... https://t.co/gbJfZ54Gjt
2020-06-13 09:37:42+00:00,1271738506306560000,@cordopolis_es Seguimos en la Pandemia y ya algunos quieren volver a las prioridades derrochadoras del asfalto y el hormigón. No al desdoble de la N-432. Necesitamos el dinero para Sanidad y Educación.
2020-06-13 09:38:48+00:00,1271738784049254400,"Los últimos estertores de los machos Alfa. Cuatro y madio machos Alfa: Putin, Bolsonaro, Boris Johnson, Xi Jinping y Donald Trump han salido a cazar búfalos y lo que hay es Covid-19."
2020-06-13 09:39:19+00:00,1271738914638909440,Lo único que le faltaba a 2020
2020-06-13 09:39:42+00:00,1271739011229499393,"Espero que haya una investigación real, sin interferencias!!!  ¡Qué daño se ha causado a tantas familias con la única solución de tener que dejar a lis padres en una residencia con la esperanza de ser atendidos adecuadamente!!! 😭"
2020-06-13 09:40:41+00:00,1271739259461029888,"Las farmacéuticas alertan de que no hay capacidad industrial para fabricar la vacuna del coronavirus
 -  https://t.co/PfxNxev76y"
2020-06-13 09:41:12+00:00,1271739386384863232,"Que tío más repugnante 🤮🤮 cuando te metan el rejón por millonetis ya veremos lo contento que te pones, puto asco me das"
2020-06-13 09:41:57+00:00,1271739574977531906,"El lunes 15 de junio se abre el plazo de solicitudes de AVALEM COMERç!. @IntercoopCons te asesora y te gestiona todo lo necesario. @HelioGim, @CristinaBerb, @EsperanzaRubioS, @VictoriaConesaB."
2020-06-13 09:44:36+00:00,1271740245248053249,"Hoy tuve que salir al súper porque ya estaba en 0 mi refri y en la fila de la caja se me estaba pegando una señora y yo estaba en mood ""Señora hagase alv acabo de salir del covid"",¿Por qué no respetan el espacio de 1.5 mts pues?"
2020-06-13 09:45:22+00:00,1271740437494194177,"Temor entre los científicos tras detectar países con altas temperaturas donde repunta el coronavirus / La pandemia no está remitiendo. «No está menguando. Crece a costa de casos nuevos en Latinoamérica, Brasil y otros países. Zonas donde el calor también… https://t.co/fQmVGF31wK"
2020-06-13 09:46:29+00:00,1271740717271003137,"No sé si Fernando Simón ha gestionado bien la pandemia.

Lamentablemente no soy experto en gestión de pandemias como tantos otros españoles.

Pero memes, memes ha dejado algunos cojonudos."
2020-06-13 09:46:57+00:00,1271740836666097664,"🩸 Alrededor de 6.000 donantes de sangre en #Navarra

El Banco de Sangre y Tejidos quiere agradecer a todas las personas que se ofrecieron a donar sangre durante la crisis de la Covid-19. Este domingo se celebra el #DíaMundialDelDonante https://t.co/JKjJKikXLP #NoticiasNavarraTV https://t.co/cg2oOEqtMZ"
2020-06-13 09:47:16+00:00,1271740915326095360,"Para poder controlar lo que compras y vendes, y ser capaces de bloquear tus ahorros. Y dejar a los pobres sin dinero, tanto como en efectivo como eliminar la economía sumergida como subsistencia. Pero esto trataba de eliminar el virus."
2020-06-13 09:47:23+00:00,1271740942702260225,"Es curioso, obligación de llevar mascarilla, de distancia social, menos en el colegio con la famosa burbuja familiar, en vez de definir lo que realmente es ""inmunización de rebaño "". En aula no son convivientes, luego ante un rebrote o contagio que no digan "" no lo sabía """
2020-06-13 09:49:03+00:00,1271741361918742529,"@atilabeltza @EPGalicia @maitegalega Ayer, primer día que voy a la capital, aparco, me caen las llaves debajo del coche. Me agachó a cogerlas sin ver con la mascarilla, los pelos y en medio de la avenida, que casi me atropellan. Las cojo, me levanto y allí estaba yo con el vestido enchoupado de meterlo en un charco"
2020-06-13 09:49:31+00:00,1271741480726663168,"🚨🚨🚨🚨 HISTÓRICAMENTE CUANDO HABÍA PANDEMIA SI SE COMETIA UN DELITO CONTRA LA PROPIEDAD PRIVADA SE EJECUTABAN A LOS DELINCUENTES P/ EVITAR EL CAOS. ARGENTINA: NO HAY GOBIERNO Q PRESTE SEGURIDAD Y NO HAY PODER JUDICIAL, X ELLO QUEDARÍA HABILITADO EL DERECHO A LA LEGÍTIMA DEFENSA"
2020-06-13 09:50:19+00:00,1271741683890339840,"Avance de datos según el Consejero de Sanidad. Casos de #Coronavirus en #Extremadura a 13 de junio: un nuevo positivo en el Área de Navalmoral.
👉🏻 Hoy, 154 sospechosos y 147 descartados.
👉🏻 4.183 altas (sin nuevas)
👉🏻 511 fallecidos (sin nuevos notificados).
👉🏻 2 ingresados."
2020-06-13 09:50:47+00:00,1271741799720259584,"¿Quién gobierna en los dos países con peores cifras de la pandemia? 

#Cafrecracia"
2020-06-13 09:51:36+00:00,1271742006788792320,"🦠COVID-19 GALICIA 

✅ Pacientes curados: 10.476   (91,46%)"
2020-06-13 09:52:05+00:00,1271742124824965120,"Buenos días Filmoteca.
Hoy sábado a las 20 h. El cine del Confinamiento nos trae la obra maestra de John Huston “EL HOMBRE QUE PUDO REINAR”. La sugerencia nos la hizo el pintor Ángel Haro, que durante estos días de confinamiento propuso esta verdadera joya del cine de aventuras. https://t.co/xkJZw9JsiS"
2020-06-13 09:52:18+00:00,1271742179870937088,"Con el debido respeto.... veros al infierno, traidores a España y los españoles."
2020-06-13 09:52:35+00:00,1271742251375497217,"#Felizsábado, el Regimiento de Artillería Antiaérea N° 94 del @MCANA_ET intensifica progresivamente la instrucción general y específica de su personal, sin descuidar el mantenimiento de su material ni las medidas preventivas contra #COVID19.
#SomostuEjército 🇪🇦 https://t.co/2zVNX6wRpw"
2020-06-13 09:53:00+00:00,1271742356631564288,La ciudad es un lugar para vivir y encontrarse. Con el #COVID19 somos más conscientes: ¿están las calles hechas para disfrutar? Salir a la calle y a los parques a compartir manteniendo las distancias de seguridad. Liberemos también las #carreteras: #Carpool #Comparte #coches
2020-06-13 09:53:16+00:00,1271742426596741120,"@Martuxi123 @javipuntoh @IreneMontero Realmente estarás contenta, tía. Los viejos eran súper fachas y los podemitas clamaban en twitter por su muerte, que eran súper drásticos votando al PP. Ni ley de eutanasia ha hecho falta, un virus, una gestión pésima, y al hoyo. Ya podéis brindar con champán"
2020-06-13 09:54:01+00:00,1271742614895841282,"@carmenporter_ Os vamos a echar de menos, imagino q también querréis descansar, espero q volváis lo más pronto posible, pero x hablar de otras cosas, eso significará q ya no habrá covid. Gracias x todo!"
2020-06-13 09:54:02+00:00,1271742616162295809,Canal 4 Diario: Se amplían de tres a once las sedes para celebrar la PBAU en Mallorca por la COVID-19 https://t.co/tn0MYYRtN2 @Canal4Diario
2020-06-13 09:54:54+00:00,1271742836531232769,"2020 un año de película:

Enero: United 93 (Vuelo 93)
Febrero: The flu (virus)
Marzo: Armageddon
Abril: Contagio
Mayo: Objetivo La Casa Blanca
Junio: The purge (La purga)

¿Alguien tiene spoiler de los siguientes meses? https://t.co/DtLCfaA8X7"
2020-06-13 09:55:00+00:00,1271742861835481089,"Los que subís fotos dándoles besicos a los amigos, bien juntitos y arrimados, con la mascarilla en la barbilla ¿Sois tontos? ¿Os gusta ser tontos?"
2020-06-13 09:56:10+00:00,1271743153553444865,@JuancarmeloPerd Son las cosas del Covid. Es lo que hay. Así es la vida!! Abrazo grande
2020-06-13 09:56:14+00:00,1271743172130082818,Que privilegio el poder ser de los poquitos que te hemos acompañado en la Procesión de la Corpus de @ColegioTajamar retransmitida in Streaming para todas las familias del #cole Cuánto te hemos echado de menos en esta pandemia!! #GraciasJesus https://t.co/YMYZwMtvtL
2020-06-13 09:56:19+00:00,1271743193583886341,Vengo del Aldi dónde me ha atendido una cajera con una mascarilla de V0X. Ya ha caído  esa norma no escrita de no mostrar la ideología en el trabajo🤔
2020-06-13 09:56:44+00:00,1271743295757090816,No me dejan entrar en @MDM_ES de Palma de Mallorca con una mascarilla de papel sostenida por mi mano porque se han roto las gomas alegando que no es una mascarilla “reglamentaria”. Veo entrar a mucha gente con mascarillas hechas en su casa que no tienen ningun tipo de filtrado...
2020-06-13 09:57:25+00:00,1271743466838638593,"@rosavergar23 IMPECABLE, maravillosa, no ha parado desde que empezó la pandemia, solo tengo palabras de agradecimiento y toda mi admiración 👏👏👏👏👏👏👏👏👏👏👏"
2020-06-13 09:57:30+00:00,1271743491350106112,"@Nacho__Estrada Quiénes de las instituciones y organismos oficiales vieron venir esto? Porque visto lo visto, en la mayoría de países la pandemia nos pilló en bragas."
2020-06-13 09:57:34+00:00,1271743507468820482,La vuelta al trabajo en una de las principales cárnicas catalana provoca un brote de coronavirus con 31 contagios: https://t.co/lCr5IpW68o
2020-06-13 09:58:40+00:00,1271743784515239937,El Ayuntamiento de Madrid desaloja el espacio usado como almacén solidario en Las Tablas durante la crisis del coronavirus https://t.co/rb8rCWF4B9 a través de @eldiario_Madrid
2020-06-13 09:59:26+00:00,1271743975632908288,@eIbroma Salen más ahora que antes de la pandemia xD yo flipo
2020-06-13 10:00:28+00:00,1271744238015913985,"Me cago en dios, la mascarilla"
2020-06-13 10:00:34+00:00,1271744260199591936,@cristinagcasado @British_Airways @Iberia_en Es que los aviones pueden ir llenos (siempre que se use mascarilla) 🙈
2020-06-13 10:00:47+00:00,1271744316789096448,"@_miriku_ De acuerdo con sus matices. Le felicito por el hilo de la pandemia que he visto por casualidad. Esta obra que estoy leyendo es un ejemplo o el término ""aporofobia"" de Adela Cortina, de lo que me refiero con ""causa última"" es, en cierto modo, nuestra falta de solidaridad. Saludos. https://t.co/2APjCtN1Ok"
2020-06-13 10:01:19+00:00,1271744451438927873,"Una fábrica de test para detectar el #coronavirus destruye su producción tras la visita de #Trump sin usar mascarilla 🤦🏼‍♀️

https://t.co/PWs6qCXfU7"
2020-06-13 10:01:48+00:00,1271744573648318464,.@mairenAljarafe pone en marcha el primer plan de empleo social tras decretarse la alarma por el #COVID19 https://t.co/5nIOC797P8 vía @abcdesevilla
2020-06-13 10:02:24+00:00,1271744721938010112,Miley Ray Cyrus te quiero
2020-06-13 10:02:59+00:00,1271744871129403393,"@IreneMontero Lo que tanto promulgas, 1000 mujeres muertas por violencia domestica en varios años, son los muertos por Covid en 2 dias durante la plandemia. O sea..."
2020-06-13 10:03:32+00:00,1271745009876754432,"YouTube, Zoom y Animal Crossing son las redes sociales más beneficiadas por la pandemia del coronavirus https://t.co/mKmDpERpFn https://t.co/VL4FVtsEgT"
2020-06-13 10:04:08+00:00,1271745157877174272,"Un proyecto del CSIC busca desentrañar las proteínas más desconocidas del coronavirus.
Empleará la espectroscopía de resonancia magnética nuclear para estudiar las proteínas desordenadas del SARS-CoV-2, que podrían revelar vías para bloquear el virus.
➡️https://t.co/ROxh2vBn1n https://t.co/DvhejEIE9J"
2020-06-13 10:04:08+00:00,1271745159869468673,"@Avilared @COVID19 @Confae @jcyl @ProteCivilAvila @EmergenciaAvila @AVPC_ARPA @Salud_JCYL @sacyl @cecale_cyl @cepyme_ Pues que salgan a la calle, estan destrozando la economia"
2020-06-13 10:04:52+00:00,1271745341889679360,"@tarugobetico Lo mejor que nos puede pasar es que no dejen entrar en el campo por el covid , porque para lo que hay que ver mejor en casa"
2020-06-13 10:05:16+00:00,1271745443014344705,Ética de Weber para tiempos de pandemia https://t.co/W3Gn6wCE78
2020-06-13 10:05:25+00:00,1271745480360431616,"Alguien se pasó de la moderación al esceso incontenido al proponer el premio Universal a Simón por su (nefasta) gestión del coronavirus. 
Los Unidas Pandemias se debieron tomar unas cuantas. 📸👇🏼 https://t.co/OBNg7cD05r"
2020-06-13 10:05:27+00:00,1271745489688571906,"Estudiantes se incorporan a los trabajos de elaboración del Plan8 de reactivación del turismo con el vídeo promocional ‘Sevilla en tus manos’ sobre el patrimonio de la ciudad grabado durante el confinamiento.
 
Conócelos: https://t.co/OPTuw1S1yL https://t.co/P5UocxqQb3"
2020-06-13 10:06:15+00:00,1271745691044458496,"🚜🧼🧹🧽 Desinfección de Vías Públicas y Zonas Sensibles

👉🏻 El lunes 15 de junio, a partir de las 21:00 
👉🏻 Abstente de circular por la vía pública entre las 21:00 y 23:00 
👉🏻 Mantengan cerradas puertas y ventanas

#MedidasDePrevención #EsteVirusLoParamosUnidos https://t.co/8vvUl3QHkT"
2020-06-13 10:07:00+00:00,1271745879440056320,"Vamos a entrar en una ""normalidad vigilada"" en la que se fijan nuevas normas.

#España #Mascarillas #COVIDー19 

https://t.co/awvuzAVEZn"
2020-06-13 10:07:36+00:00,1271746029801611264,Nelson Villalobos expone una obra del confinamiento https://t.co/qTn4tJGpuI https://t.co/etF914171C
2020-06-13 10:08:13+00:00,1271746187645923328,Instagram desbanca a Facebook y se sitúa como la segunda aplicación de RRSS https://t.co/dFwv3CyDJH #lifestyle #yomequedoencasa #covid19
2020-06-13 10:08:42+00:00,1271746306650898432,Esta primera resaca post-confinamiento no me la merezco 😭
2020-06-13 10:08:45+00:00,1271746319871356928,"@sninobecerra Pues a un bar que suelo ir yo que hace unos. Bocadillos y hamburguesas y en general buenos zumos y demás, nada más abrir se le a montaban la gente para pedir lo que el hace que son ""unicos"". Lleva abierto más de 24 años y virus o no el sigue estando full de curro. Y factura mucho"
2020-06-13 10:09:46+00:00,1271746576097181697,PERO Y ESTO?
2020-06-13 10:10:00+00:00,1271746634502885377,"En dos videollamadas, Josep María observó a su madre junto a trabajadores sin mascarilla. Un familiar, dice, entregó 70 al centro. “¿Sabes qué directriz dio la directora a los empleados? Que no se la pusieran que asustarían a las abuelas”, afirma
https://t.co/JEGjjnXk30"
2020-06-13 10:10:16+00:00,1271746702941306882,Gel hidroalcohólico con Aloe Vera en envases de 100 ml y con la posibilidad de marcarlos con el logo de tu empresa. #Gel #Hidroalcohólico #Hidroalcoholico #Aloa #AloeVera #Logo #Protección #Proteccion #Covid #Covid_19 #Covid19 #Marketing #Publicidad #Empresa #Regalos https://t.co/J0l9ASDQIh
2020-06-13 10:10:39+00:00,1271746801020940289,Por favor leed las respuestas a este tw. Llevo descojonandome 3 horas
2020-06-13 10:11:40+00:00,1271747055682109440,"En el capítulo de hoy de problemas del primer mundo por la pandemia, los vecinos de El Cortijo protestando porque este verano no tienen piscina municipal. Estos son los hechos, suyas son las conclusiones.

P.D.: Poco… https://t.co/wdhBWAZOWa"
2020-06-13 10:11:46+00:00,1271747078465695746,"Que más da los muertos por el covid.
Lo importante es la parte genital de las personas. https://t.co/RFriDuRpGm"
2020-06-13 10:11:53+00:00,1271747108220141568,"Además, nos vuelve más inexpresivos y eso cuando trabajas cara al público puede ser una ventaja guay, al menos pa mi. Con la mascarilla se ve igual una cara de asco que una sonrisa 🙃"
2020-06-13 10:11:53+00:00,1271747109029654530,CORONAVIRUS | Andalucía baja hasta los 53 hospitalizados y no registra ningún fallecimiento https://t.co/1n95LeEI33
2020-06-13 10:11:58+00:00,1271747130198306816,"El Papa @Pontifex_es reivindica la ""mano tendida"" como signo de proximidad, solidaridad y amor durante la pandemia ⬇

https://t.co/eAN04AydqZ"
2020-06-13 10:12:18+00:00,1271747215086813184,"La historia del Hospital Valdecilla, que vio venir el virus antes que nadie y ya piensa en el rebrote https://t.co/PZJJc2kH7J a través de @informativost5"
2020-06-13 10:12:50+00:00,1271747347970691074,👉🏽Se amplían las sedes para celebrar las PBAU en Mallorca con motivo de la COVID-19  https://t.co/TJHblP6l8i
2020-06-13 10:12:58+00:00,1271747384104673281,"Desde el confinamiento no he ido de terrazas, ni al cine ni a tomar copas a un bar, vamos como antes."
2020-06-13 10:13:26+00:00,1271747499796111367,Sin excusas y sin tonterías. DALE @Atleti
2020-06-13 10:13:46+00:00,1271747585599037450,"Día 91 de cuarentena. Futbolista número 91.

Pista: 2 temporadas en el club. 22 participaciones del talaverano.

#COVID19 #MeQuedoEnCasa https://t.co/CDRsJUCNNT"
2020-06-13 10:14:00+00:00,1271747640569606145,"@guarren_beatty Nada, debe tener previstos los medios para atajar una pandemia similar, si no han aprendido nada mal vamos."
2020-06-13 10:15:06+00:00,1271747921000751109,"A mi a veces me da que pensar eso de, ""van a venir de otras comunidades a contagiarnos"", ""no debemos abrir"", lemas un tanto nazis, y además ver autenticas burradas, sin respetar las normas de distanciamiento etc..."
2020-06-13 10:15:12+00:00,1271747945419997185,"#ASENORG crea un sello de confianza con el lema “GREDOS, SEGURO”, que identificará a los socios que firmen el código de buenas prácticas para controlar riesgo de contagio. Nos lo cuenta Miriam Gil en #ElPicaporte de @esRadio_CyL #EsRadioCyL

@DestinoGredos @turismodeavila https://t.co/1WhVxzCLG6"
2020-06-13 10:15:13+00:00,1271747949761044481,"Y mientras nos liamos en discusiones y ataques, la violencia y la discriminación machista sigue, la conciliación se hace imposible y el COVID agrava la precariedad entre las mujeres."
2020-06-13 10:15:25+00:00,1271747997576187905,"@dvaldiivia @elperiodico Creo que ni siquiera se habían empezado a rodar cuando llegó el confinamiento… Nada hasta 2021, como mínimo. (Suspiro)."
2020-06-13 10:15:51+00:00,1271748106124697600,En 2020 están pasando demasiadas cosas
2020-06-13 10:16:17+00:00,1271748215164022786,"#Toledo #Salud #Epidemia #Seguridad #Cultura #Bibliotecas 

Las bibliotecas municipales reabren el 15 JUNIO con normas y protocolos de seguridad sanitaria por la epidemia de coronavirus... 
Enlace a la nota informativa de Ayto Toledo:
https://t.co/Dt7D16A2gM https://t.co/ohLxO1pAbe"
2020-06-13 10:16:33+00:00,1271748283170422784,El 2020: Cuando la Pandemia y la soledad te lleva a cometer errores. https://t.co/FgP8IKhli8
2020-06-13 10:16:49+00:00,1271748349222440960,"habiendo sido ingresada en hospitales por Covid19, no han dado positivo en ninguna Ig, salvo aquellos ingresados en marzo. ¿Tenemos en curso una única pandemia?¿se pudo prevenir? ¿porqué las cosas no cuadran?...?@pepealcami, @rmcezequiel , @Javier__CB , @ELCOLLAZO"
2020-06-13 10:16:51+00:00,1271748358584111106,QUE LE HA CONTESTADO NO PUEDO MÁS ME MUERO OXIGENO YA
2020-06-13 10:17:00+00:00,1271748398991933441,Primera prueba del Covid-19. Resultado negativo 👌✌️
2020-06-13 10:17:37+00:00,1271748553661190144,🔴 Directo | El hospital de #Basurto registra tres positivos más y se elevan a 32 los contagios por el brote de covid-19 https://t.co/qnfGhUuQLc https://t.co/pHDgkwrfMS
2020-06-13 10:18:21+00:00,1271748738504155142,Repito. Lo que no pase este 2020...
2020-06-13 10:18:39+00:00,1271748811539578887,AY MI NIÑO QUE TE QUIERO WAPO🥰
2020-06-13 10:18:39+00:00,1271748811782795264,"QUE LE HA RESPONDIDO! 
SE VIENE LA COLABORACIÓN DEL AÑO!"
2020-06-13 10:18:57+00:00,1271748889595559938,No tiene vergüenza ni la conoce
2020-06-13 10:19:13+00:00,1271748955060056065,"TU LOGO PINTADO A MANO EN TU MASCARILLA!!!
En Aceites RAMAR han confiado en nosotros. Gracias elenachiletferrer
 Y irenemargaix 
En fondo blanco, negro o vaquero.
Llevan triple capa de popelin ( una tela muy… https://t.co/he71Oyqtjg"
2020-06-13 10:19:32+00:00,1271749035217629185,Aguado prevé que Madrid mantendrá en verano algunas restricciones por el coronavirus https://t.co/md27vm1bAH https://t.co/GaPwAHpcUQ
2020-06-13 10:19:47+00:00,1271749098874589185,@FrayJosepho Para el coronavirus no interesaba?
2020-06-13 10:19:59+00:00,1271749147465592832,Vivimos en una simulación
2020-06-13 10:20:09+00:00,1271749189018542083,RT @quironsalud: Los #pacientes mayores con #demencia y el confinamiento: el antes y el después https://t.co/2NFDEJkrXM https://t.co/GKiDlw5bn9
2020-06-13 10:20:28+00:00,1271749268072693760,si os gustáis pos liaros
2020-06-13 10:20:55+00:00,1271749382027837441,"@CarlosPana3 @YoWanderlust @SatoshiJimenez Hombre, sí se usa. En España se paga cada vez más con tarjeta, incluso antes del COVID-19. Pero al mismo tiempo como hay cada año más transacciones económicas y más volumen de pagos, el efectivo sigue teniendo mucho espacio y mucha presencia.

https://t.co/ygeMA6kFtq"
2020-06-13 10:21:00+00:00,1271749405390057472,🔴 Directo | La pandemia del #coronavirus deja ya más de 450.000 fallecidos en todo el mundo https://t.co/qnfGhUuQLc https://t.co/WEu4a2b71s
2020-06-13 10:21:09+00:00,1271749439603048450,La tienes casi bro
2020-06-13 10:21:11+00:00,1271749449291882497,Coronavirus y 8M: lo que la verdad esconde https://t.co/VPqgANOLJV vía @_infoLibre
2020-06-13 10:21:18+00:00,1271749481269284864,Lo bueno de teletrabajar y del confinamiento es que voy a pagar 123€ de luz. Todo ventajas hulio.
2020-06-13 10:21:27+00:00,1271749516321009664,@KTHARSIS1 Si este majadero dice que el coronavirus es un montaje cuando su propia madre a muerto por el covid que vamos a pensar de este personaje?
2020-06-13 10:22:25+00:00,1271749758420430849,"En Santiago, en Solemne Funeral por los 619 fallecidos gallegos por el Covid-19 https://t.co/qp4SZBhtaR"
2020-06-13 10:22:32+00:00,1271749788204228610,estoy-
2020-06-13 10:22:38+00:00,1271749813277769728,"https://t.co/wlhRLp0rTe | Coronavirus. ¿Y los periodistas, los militares, los reyes? https://t.co/DJ4pZutarB"
2020-06-13 10:22:43+00:00,1271749835838951426,MI REBOTICA PACK CHAMPU ORIGINAL + MASCARILLA DE CEBOLLA https://t.co/cWU2eq6vSA
2020-06-13 10:23:14+00:00,1271749965845606406,😏 amén
2020-06-13 10:23:18+00:00,1271749984132780032,"Comunista y vicepresidente de la Comisión de Reconstrucción tras la epidemia de coronavirus. No quieren reconstruir nada, quieren cargarse lo que hay, lo que ellos llaman el Régimen del 78, incluida la Constitución. Ese es el plan. Siempre ha sido ese https://t.co/aOPpbAAT8h"
2020-06-13 10:25:36+00:00,1271750563068284929,"Algo así hubíesemos tenido si en su día le hubiese puesto un tweet a mi Pedro, nena @ladygaga"
2020-06-13 10:25:40+00:00,1271750576653688833,Me estoy meando
2020-06-13 10:26:57+00:00,1271750900672069632,"Alguien sabe si la conferencia episcopal, ha donado algo para las familias en paro? Y contra el Coronavirus, dio alguna ayuda económica? Yo, ya realice la declaración de la renta, y no les marque la X, que trabajen los muy vagos !!"
2020-06-13 10:27:22+00:00,1271751004233650176,"AHHHHHHHHH EL DUO DEL MOMENTO, JUNTOS PARA LA HISTORIA"
2020-06-13 10:27:30+00:00,1271751038995968000,"Cuarto día consecutivo con cero muertes por coronavirus, según Sanidad https://t.co/0VN0jfbkhi"
2020-06-13 10:27:44+00:00,1271751096596402183,"Pontón (BNG) envía su ""cariño"" a las familias de los fallecidos de la COVID-19 y apela a ""tomar nota de los errores"" @AnaPonton @OBloque https://t.co/vzz2MwQKFX"
2020-06-13 10:28:46+00:00,1271751359424008193,QUE LE HA CONTESTAO
2020-06-13 10:29:38+00:00,1271751575711727617,no puedo más con la simulación del 2020
2020-06-13 10:29:50+00:00,1271751628480266240,COVID 19.🚖😷Los 321 taxis de Burgos tendrán mamparas protectoras anticontagio para separar a los conductores y usuarios  https://t.co/le6qy1csIG https://t.co/ak1FRauiso
2020-06-13 10:30:01+00:00,1271751673652838400,¿Qué van a pasar con mis vacaciones con el COVID-19? https://t.co/UepUmx8s4b por: @AsesoresCyM @LawAndTrends
2020-06-13 10:31:08+00:00,1271751952918097922,"El centro de Barcelona presenta estos días una imagen insólita: niños y niñas corriendo y pelándose las rodillas, abuelos tomando refrescos en silencio y unos pocos alucinados turistas que a saber cómo han llegado hasta aquí. #coronavirus 

Por @mpuigleo 

https://t.co/Xm7k2982u7"
2020-06-13 10:31:16+00:00,1271751988649299973,"Este 2020 no para joder, el presidente del gobierno hablando CON HANNAH MONTANA, ES QUE JAHDUQJXJWIFJQKDU"
2020-06-13 10:31:24+00:00,1271752020056301568,"Disponble el Monográfico sobre ""La #desescalada en #urología"". Consenso de las recomendaciones de actuación en #pandemia #COVID19 @lopez_fando @InfoAeu @ArchEspUrologia @mestebanfuertes Dr.Pérez Castro. https://t.co/J71fu540lN https://t.co/hpmShBstEP"
2020-06-13 10:32:02+00:00,1271752179179806721,ustedes sabían todo antes de nacer dejad de citarme y leer los tuits de abajo
2020-06-13 10:32:04+00:00,1271752190957424641,La simulación continúa
2020-06-13 10:32:24+00:00,1271752271651639297,NO ME LO CREO
2020-06-13 10:32:27+00:00,1271752287032094721,"@PAESCA1977 @Andaluz29074222 No, perdona, no lo han usado de nada, sólo se han ayudado de él que, como experto epidemiólogo, ha puesto sus conocimientos a disposición del Gobierno para poder ir luchando contra esta pandemia."
2020-06-13 10:32:35+00:00,1271752318078377984,"Que más prueba que está, que los Ortega lo que quieren es acabar con el pueblo. Pero el pueblo desafortunadamente quiere que lo masacren. Estupidos 🤦🏻‍♀️"
2020-06-13 10:32:55+00:00,1271752404820733957,Si os gustais pos liaros &lt;3
2020-06-13 10:33:28+00:00,1271752539185299461,"@PSOE @PODEMOS @PabloIglesias @sanchezcastejon @IdiazAyuso leerlo, que luego decís que no lo sabiais, que os pilló de sorpresa, bla,bla,bla y de más mentiras
#GobiernoDimision #GobiernoCriminal"
2020-06-13 10:34:22+00:00,1271752769414799366,"Que Pedro Sánchez ha abierto DM a Miley Cyrus, vaya simulación de año"
2020-06-13 10:34:27+00:00,1271752790096908291,La Matrix ya ha entrado en esa fase en la que cualquiera hace moods y meten personajes de cualquier universo ficcional.
2020-06-13 10:34:30+00:00,1271752801811652614,grande presi
2020-06-13 10:35:09+00:00,1271752963040653317,NO PUEDE SEEEEEEEER
2020-06-13 10:35:15+00:00,1271752988370046976,Me meo con el 2020 !!
2020-06-13 10:35:22+00:00,1271753017545687041,"#covid 19. No hay ningún medicamento con evidencia alguna de beneficio. La pandemia no justifica ni ética [ni legalmente] el empleo de medicamentos. Tampoco hidroxicloroquina con/sin azitromicina.
https://t.co/LN1atTuzRA"
2020-06-13 10:35:23+00:00,1271753023048560644,"@Miguelcanetfeme Me imagino las medidas si hubieran gobernado ellos:

Obligatorio ir a misa todos juntos para rezar a la virgen.
Nada de cierres o distanciamiento social. Si alguien se muere es por su culpa, por pecador.
Tasa covid en los hospitales. Suplemento obligatorio por extremaunción"
2020-06-13 10:35:35+00:00,1271753073497706497,"que le ha contestado, yo ya me espero cualquier cosa de 2020"
2020-06-13 10:35:37+00:00,1271753080745463809,"Los muertos invisibles, censura en la pandemia #honestidad #Estado  https://t.co/XYRtskqRn9 vía @elindepcom"
2020-06-13 10:36:36+00:00,1271753330893688833,"Yo creo que si te llevas a un terraplenista a la luna y le muestras la tierra esférica, como todos los astros, te seguiría diciendo que es mentira y que es plana. Esto lo puedes hacer extensible a un votante de izquierdas en España ante la gestión del Coronavirus. https://t.co/Mp8PhMo6Xd"
